source,listing_id,title,rent_gross_chf,rent_net_chf,rent_charges_chf,rooms,living_space_m2,floor,year_built,street,zip,city,lat,lon,url,object_type,description,attributes,is_furnished,year_renovated,moving_date
flatfox,86396943,,2500,2280,220,3.5,93,2,2017,Aeussere Bahnhofstrasse 2,8854,Siebnen,47.176003942102,8.901621771287,https://flatfox.ch/de/wohnung/aeussere-bahnhofstrasse-2-8854-siebnen/86396943/,APARTMENT,"**Moderne 3.5-Zimmer-Wohnung mit traumhafter Aussicht in Siebnen**   
  
Willkommen in Ihrer neuen 3.5-Zimmer-Wohnung in Siebnen. Diese moderne Wohnung, gebaut im Jahr 2017, bietet Ihnen ein komfortables und gut erreichbares Zuhause mit herrlichen Ausblicken in die Umgebung. Sie vereint modernes Wohnen mit praktischen Annehmlichkeiten und ist mit einem barrierefreien Zugang ausgestattet.   
  
**Das Innere**   
  
Die Wohnung befindet sich im zweiten Stock eines dreistöckigen Gebäudes und bietet eine durchdachte Raumaufteilung auf 93 m² Wohnfläche. Beim Betreten der Wohnung werden Sie von einem hellen und luftigen offenen Wohn- und Essbereich empfangen, der grosszügig Platz für entspannte Abende und gesellige Anlässe bietet. Grosse Fenster sorgen für natürliches Licht und ein angenehmes Ambiente. Zwei geräumige Schlafzimmer bieten genügend Rückzugsmöglichkeiten für Paare oder kleine Familien. Die Küche ist mit modernen Geräten ausgestattet und bietet ausreichend Stauraum, ideal für Hobbyköche oder für den schnellen Snack zwischendurch. Zwei elegant gestaltete Badezimmer mit modernem Design runden das komfortable Innenleben dieser Wohnung ab, wobei eines der Badezimmer mit einer Dusche und das andere mit einer Badewanne ausgestattet ist.   
  
**Freiflächen & Ausblick **   
  
Ein herausragendes Merkmal dieser Wohnung ist die Loggia mit einer Fläche von 9.5 m², der eine ideale Fläche für gemütliche Stunden im Freien bietet. Hier können Sie die Ruhe und gemütliche Abende und schöne Momente mit Familie und Freunde geniessen.   
  
**Lage**   
  
Die Wohnung befindet sich in einer zentrale Lage. Siebnen profitiert von einem gut ausgebauten Verkehrsnetz, das sowohl Anbindungen an die Schweiz sowie ins umliegende Ausland ermöglicht. Die Nähe zu öffentlichen Verkehrsmitteln sowie zum Autobahnnetz macht diese Lage besonders attraktiv. Mit der Nähe zu Geschäften und Dienstleistungen sind alle wichtigen Einrichtungen jederzeit erreichbar und bieten somit eine hohe Wohnqualität.   
  
**Hauptmerkmale**   
  


  * 3.5 Zimmer mit effizienter Nutzung der Bereiche 
  * 93 m² Wohnfläche für Sie und Ihre Liebsten 
  * Zwei elegante Badezimmer mit modernen Armaturen 
  * Grosszügige Loggia mit 9.5 m² Fläche 
  * Moderner Bau aus dem Jahr 2017 
  * Rollstuhlgerechter Zugang für maximalen Komfort 
  * Ausblick auf wunderschöne Landschaften 
  * Kontrollierte Wohnraumlüftung 
  * Parkplatz in der Tiefgarage können für CHF 130.-- gemietet werden. 

  
  
Zögern Sie nicht, Kontakt aufzunehmen, um Ihren Besichtigungstermin zu vereinbaren und sich Ihr neues Zuhause in Siebnen zu sichern.","garage,parkingspace,lift,balconygarden,view,accessiblewithwheelchair,minergie",False,,
flatfox,86396944,,2580,2390,190,2.5,70,3,2017,Aeussere Bahnhofstrasse 2,8854,Siebnen,47.176003942102,8.901621771287,https://flatfox.ch/de/wohnung/aeussere-bahnhofstrasse-2-8854-siebnen/86396944/,ATTIC_FLAT,"**Moderne Attikawohnung mit malerischem Ausblick**   
  
Diese moderne Attikawohnung befindet sich in Siebnen und bietet zeitgemässen Komfort in einer idyllischen Umgebung. Mit einer optimalen Raumnutzung von 2.5 Zimmern und beeindruckenden Ausblicken auf die Umgebung ist dieses Objekt ideal für Singles oder Paare, die eine ruhige Wohnatmosphäre suchen.   
  
**Der Innenraum**   
  
Auf einer Wohnfläche von 70 m² verteilt sich ein durchdachtes Raumkonzept. Die Wohnung liegt im obersten Stockwerk eines dreistöckigen Gebäudes, das 2017 gebaut wurde. Die offene Raumgestaltung schafft eine luftige und grosszügige Atmosphäre. Der Wohn- und Essbereich geht nahtlos in die moderne Küche über, die mit hochwertigen Geräten und Arbeitsflächen ausgestattet ist. Die helle und freundliche Gestaltung ermöglicht viel Tageslicht.   
  
Das Schlafzimmer bietet genügend Platz für ein grosses Bett und Stauraum für persönliche Gegenstände. Das Badezimmer ist mit einer Dusche, Waschbecken und Toilette ausgestattet, die ebenfalls in modernem Design gehalten ist. Praktisch ist auch die zusätzliche separate Toilette, die besonders bei Gästen von Vorteil ist.   
  
**Aussenbereich und Aussicht**   
  
Die Aussicht von dieser Attikawohnung ist bemerkenswert und bietet einen freien Blick über die Landschaft von Schübelbach. Diese Perspektive lädt zum Verweilen und Entspannen ein. Die grosszügige Terrasse erweitert den Wohnraum ins Freie und bietet viel Platz zum Entspannen und Geniessen. An warmen Tagen wird sie zum idealen Ort, um sonnige Stunden, gemütliche Abende und schöne Momente mit Familie und Freunden zu verbringen.   
  
**Lage**   
  
Die Lage dieser Wohnung ist ausgesprochen verkehrsgünstig Siebnen bietet eine ausgewogene Mischung aus ländlicher Idylle und guter Infrastruktur. Von hier aus sind Anbindungen an den öffentlichen Nahverkehr problemlos möglich, und die nächsten grösseren Städte sind schnell erreichbar. Für Pendler ist auch ein schneller Zugang zu den Hauptverkehrsstrassen gegeben.   
  
In der Nähe der Wohnung befinden sich zahlreiche Einkaufsmöglichkeiten sowie gastronomische Einrichtungen, die für einen hohen Lebensstandard sorgen. Die Wohnung ist ideal für Einzelpersonen oder Paare, die ein modernes und komfortables Zuhause suchen.   
  
**Hauptmerkmale**   
  


  * Moderne 2.5 Zimmerwohnung 
  * 70 m² Wohnfläche 
  * 1 Schlafzimmer 
  * 1 Badezimmer mit Dusche 
  * Zusätzliche Gäste WC 
  * 2 Innengaragenplätze 
  * Rollstuhlgerecht 
  * Ausblick auf die Landschaft 
  * Kontrollierte Wohnraumlüftung 
  * Waschmaschine und Tumbler in der Wohnung 

  
  
Erleben Sie modernes Wohnen in einer zentrale Lagen von Siebnen. Kontaktieren Sie uns noch heute, um einen Besichtigungstermin zu vereinbaren.","garage,parkingspace,lift,view,accessiblewithwheelchair,minergie",False,,
flatfox,86397055,,3323,3023,300,4.5,146,1,,Auf Anfrage,8910,Affoltern am Albis,47.279144742102,8.459541771288,https://flatfox.ch/de/wohnung/auf-anfrage-8910-affoltern-am-albis/86397055/,APARTMENT,"Diese grosszügige 4.5-Zimmer-Etagenwohnung in Affoltern am Albis bietet 146 m² Wohnfläche und eine helle, sonnige Südausrichtung. Der 20 m² grosse Balkon mit Alpenblick lädt zum Durchatmen und Geniessen ein. Ideal für Paare, Familien oder Menschen mit Platzbedarf: barrierefrei, mit viel Stauraum und eigenem Waschturm in der Wohnung. Spielplatz in der Siedlung, Veloraum und Tiefgaragenparkplatz für 130 pro Monat runden das Angebot ab.   
  
Dieses BETTERHOMES-Angebot zeichnet sich durch folgende Vorteile aus:   
\- grosser Balkon (20 m²) mit Alpenblick   
  
\- sehr sonnig (Südausrichtung)   
  
\- grosszügige Raumaufteilung (146 m²)   
  
\- Spielplatz in der Siedlung   
  
\- viel Stauraum   
  
\- Waschturm in der Wohnung   
  
\- Veloraum   
  
\- Allgemeiner Waschraum und Wäschehängeplatz   
  
\- Kellerabteil mit Fenster   
  
\- Parkplatz mit abschliessbarem Stauraum   
  
\- und, und, und ...   
  
  
Interessiert? Kontaktieren Sie uns für eine unverbindliche Besichtigung!   
  
Nichts Passendes gefunden? Über 2'000 weitere Angebote unter: www.betterhomes.ch - der Immobilienfairmittler®   
  
Selber eine Immobilie zu vermarkten?   
Profitieren Sie von unserem Know-how: https://www.betterhomes.ch/de/profitieren   
  
Sie möchten eine Immobilie schätzen lassen?   
Erfahren Sie jetzt ihren Wert über unsere Gratis-Schätzung, sofort und unverbindlich!   
https://www.betterhomes.ch/de/knowledge/estimation   
  
  
Mehr Details   
Lage: familienfreundlich und ruhig   
Zustand: neuwertig, 2021 teilrenoviert   
  
Bäder / Nasszellen: 2 (1x Dusche / WC / Lavabo, 1x WC / Badewanne / Doppel-Lavabo)   
Heizsystem: Gas / Bodenheizung   
Öffentliche Verkehrsmittel: Bus, 350 m / Zug, 1.3 km   
Schulen: Primarschule, 600 m   
Geschäfte: Lidl, 950 m / Denner, 1.1 km","balconygarden,lift,accessiblewithwheelchair",False,2021,
flatfox,86397064,,4000,,100,3.5,115,0,1990,,8004,Zürich,47.380684742101,8.517301771281,https://flatfox.ch/de/wohnung/8004-zurich/86397064/,APARTMENT,,"parkingspace,tumbler,dishwasher,washingmachine",True,2015,2027-01-04
flatfox,86397195,,,2450,150,3.5,,1,,"Hargartenstrasse, 10",8185,Winkel,47.478254742108,8.562821771281,https://flatfox.ch/de/wohnung/hargartenstrasse-10-8185-winkel/86397195/,APARTMENT,,"view,balconygarden,parkingspace,garage,dishwasher,washingmachine,tumbler,broadbandinternet,parquetflooring",False,2026,
flatfox,86397231,,,1574,270,2.0,56,1,,,8038,Zürich,47.340364742108,8.529471771286,https://flatfox.ch/de/wohnung/8038-zurich/86397231/,APARTMENT,"Charming and Quiet 56 sqm Apartment with Uetliberg Views - Zurich Wollishofen  
​Key Details:  

*   ​Available: 1 December 2026 (flexible move-in possible late November)
*   ​Net Rent: CHF 1574
*   ​Utilities (Nebenkosten): CHF 270
*   ​Gross Rent: CHF 1844
*   ​Living Space: 56 sqm
*   ​Floor: 1st floor
*   ​Location: David-Hess-Weg, 8038 Zurich

​The Apartment:  
Bright, peaceful 1st-floor apartment in a green setting, ideally laid out for a single professional:  

*   ​Unobstructed view towards the Uetliberg
*   ​Spacious entrance hall with generous built-in wardrobes
*   ​Shared laundry facilities in the building
*   ​Highly quiet, residential street just a short walk to Lake Zurich

​Location and Commute:  

*   ​Public Transit: 7-minute walk to Tram 7 (approx. 20 min to Bahnhof Enge, 30 min to Zurich HB)
*   ​Shopping: Migros, Coop, and Aldi reachable within a 10-15 minute walk, VOI Migros 4-minute walk.

​Furniture Takeover:  
As I am relocating out of Switzerland, priority will be given to applicants interested in taking over most of the furniture. The entire set is offered at a substantial discount for a seamless move-in.  
​Viewing Appointments:  
Appointments for viewings can be arranged via the contact form.
​Please get in touch via private message with:  

1.  ​A brief introduction about yourself (profession, lifestyle)
2.  ​Confirmation that you have standard Swiss rental documents ready (Betreibungsauszug / debt register excerpt, recent payslips, copy of ID or permit)
3.  ​Whether you are open to taking over the furniture","view,dishwasher",False,2017,2026-12-01
flatfox,86397254,,3700,,,3.5,79,1,,,8003,Zürich,47.372209742104,8.516271771281,https://flatfox.ch/de/wohnung/8003-zurich/86397254/,APARTMENT,"Ab 1 Januar 2027 oder nach Vereinbarung suchen wir einen Untermieter 3.5-Zimmer-Wohnung an der Weststrasse 196 in Zürich für eine befristete Zeit von 6 Monaten Jahr (Mindestmietdauer 3 Monate, maximale Dauer 6 Monate)


Objektbeschreibung:  
  
*   3.5 Zimmer, gut geschnittener Grundriss
*   Zwei Balkone
*   Waschmaschine/ Tumbler in der Wohnung
* Koch- und Reinigungsuntensilien, sowie Bett- und Frotteewäsche vorhanden
*   Zentrale Lage im beliebten Stadtteil, nahe der Tramstation Lochergut
*   Einkaufsmöglichkeiten, Restaurants und ÖV in unmittelbarer Nähe","balconygarden,lift,stonefloor,dishwasher,tumbler,washingmachine",True,2017,
flatfox,86397256,,2300,,,1.0,67,2,,Alte Landstrasse 18,8800,Thalwil,47.282394042101,8.573411771288,https://flatfox.ch/de/wohnung/alte-landstrasse-18-8800-thalwil/86397256/,FURNISHED_FLAT,"The rental duration is limited till the end of March 2027! This cozy furnished private apartment is perfect for newcomers seeking a peaceful retreat. With a spacious living room, fully-equipped kitchen, and a big balcony boasting a beautiful view of Lake Zurich, it?s a great spot to relax. Plus, you'll appreciate the convenience of having a dishwasher, washing machine, and dryer. It's a nice blend of comfort and practicality. You can reach the main train station in Zurich in between 30 minutes.","balconygarden,broadbandinternet,washingmachine,tumbler,dishwasher",True,,
flatfox,86397260,,2100,,,2.5,55,2,,Gotthardstrasse 36,8800,Thalwil,47.296697042101,8.563061771287,https://flatfox.ch/de/wohnung/gotthardstrasse-36-8800-thalwil/86397260/,APARTMENT,"Beautiful sunny flat in Thalwil to sublet partially furnished, February to July 2027 (alternatively starting December 2026). 

Perfect spot for a couple and/or professional commuters to Zürich (9 min direct trains to HB), Zug, Luzern, and Chur. 

My rent is 2100/month with all Nebenkosten and I am asking for the same for sublet. 

Large chance you could take over the lease afterwards. 

Quiet and kind neighbors. 
Lake view from both inside and on the large private balcony. Peaceful spot outside the city but super quick to get there. 

1 min walk to:
-Thalwil train station
-Coop supermarket 
-Post office and banks
-Restaurants and cafes

5 min walk to the lake! 

Partially furnished with king size bed and Tempurpedic mattress, clothes dresser, small clothes wardrobe, kitchen table and chairs, some kitchen items, office desk, office chair, porch lounge, and misc. (not everything in pictures will be there as I put a lot in storage). 

One small covered parking space is available for 35 CHF/month there if your call is small. 


Important notes:
1. I currently don't have wifi. I've been using my phone Hotspot at 20/month unlimited for home office with video meetings, and it's been working fine. It would be possible to get wifi if really needed though. 
2. The flat is next to the train station. I am quite sensitive to noise and the noise of the trains truly don't bother me, but it might to some. This station does not have trains speeding through, and of course they stop running during the night. The building also is solid concrete, so there's zero vibrations from the trains. The new windows keep out the majority of the sound.","view,balconygarden,lift,dishwasher,parquetflooring",True,,2027-02-01
flatfox,86397265,,2000,,,1.5,43,13,,Vulkanstrasse 110C,8048,Zürich,47.393744742104,8.483961771282,https://flatfox.ch/de/wohnung/vulkanstrasse-110c-8048-zurich/86397265/,APARTMENT,"\--- _FOR ENGLISH SCROLL DOWN_ ---  
  
Ich untervermiete meine möblierte 1.5-Zimmer-Wohnung im Vulcano-Wohnturm (Vulkanstrasse 110C) für zwei Monate. Asiatisch eingerichtet, hell, mit Eckfenstern und Blick über Zürich. Ideal für Singles oder Paare.  
  
**Zeitraum**: 10.12.2026 bis 11.02.2027 (_+/- 1 Woche flexibel, verhandelbar_)  
**Miete**: CHF 2000.- pro Monat, alles inklusive (CHF 1925.- Wohnungsmiete inkl. Nebenkosten und Strom, CHF 75.- Pauschale für Möbel und Internet). Den aktuellen Mietvertrag zeige ich gerne beim Kennenlernen.  
**Fläche**: 43.4 m2 plus Loggia 4.1 m2, 13. Obergeschoss  
  
**Die Wohnung**  
\- offener Wohn-, Ess- und Schlafbereich, Ausrichtung Nord und West  
\- Küche mit Backofen, Mikrowelle, Kaffeemaschine inkl. Kapseln, Wassersprudler, komplettes Geschirr  
\- Esstisch für vier Personen, Eckcouch  
\- Smart-TV mit Streaming-Apps (Netflix mit eigenem Login, YouTube, Emby), kein Live-Fernsehen!  
\- Samsung Freestyle 2 Beamer mit Streaming Apps, kein Live-Fernsehen!  
\- Doppelbett 160 cm mit Bettwäsche  
\- Arbeitsplatz mit Monitoren und USB-C-Dockingstation: Laptop anschliessen und loslegen  
\- Dusche/WC, eigene Waschmaschine  
\- Loggia mit Lounge-Ecke  
\- Parkett in allen Räumen  
  
**Die Lage**  
\- wenige Gehminuten zum Bahnhof Altstetten, in rund 5 Minuten am HB  
\- Coop direkt im Wohnturm  
\- SwissLife Arena nebenan  
\- Autobahn in wenigen Minuten erreichbar Hausregeln  
\- Rauchen nur auf der Loggia  
\- keine Haustiere  
\- Besuch willkommen, Nachtruhe ab 22:00 Uhr  
  
Die Wohnung liegt mir am Herzen. Deshalb möchte ich dich vorher kennenlernen, online oder vor Ort. Schreib mir kurz, wer du bist und was dich nach Zürich bringt.  
  
**Furnished studio on the 13th floor with city views - Sublet Dec to Feb | Zurich-Altstetten**  
  
I'm subletting my furnished 1.5-room apartment in the Vulcano tower (Vulkanstrasse 110C) for two months. Asian-inspired interior, bright, with corner windows and views over Zurich. Ideal for singles or couples.  
  
**Period**: 10 December 2026 to 11 February 2027 (+/- 1 week flexible, can be discussed)  
**Rent**: CHF 2000.- per month, all inclusive (CHF 1925.- apartment rent incl. utilities and electricity, CHF 75.- flat fee for furniture and internet). I'm happy to show you the current rental contract when we meet.  
**Size**: 43.4 m2 plus loggia 4.1 m2, 13th floor  
  
**The apartment**  
\- open-plan living, dining and sleeping area, facing north and west  
\- kitchen with oven, microwave, coffee machine incl. capsules, sparkling water maker, fully equipped with dishes and cookware  
\- dining table for four, corner sofa  
\- smart TV with streaming apps (Netflix with your own login, YouTube, Emby), no live TV!  
\- Samsung Freestyle 2 projector with streaming apps, no live TV!  
\- 160 cm double bed with bed linen  
\- workspace with monitors and USB-C docking station: plug in your laptop and start working  
\- shower/WC, private washing machine  
\- loggia with lounge corner  
\- parquet flooring throughout  
  
**Location**  
\- a few minutes' walk to Zurich Altstetten station, about 5 minutes to Zurich main station  
\- Coop supermarket in the same tower  
\- Swiss Life Arena right next door  
\- motorway access within minutes  
  
**House rules**  
\- smoking on the loggia only  
\- no pets  
\- guests welcome, quiet hours from 10 pm  
  
This apartment means a lot to me, so I'd like to meet you first, online or in person. Send me a short message about who you are and what brings you to Zurich.","view,balconygarden,lift,accessiblewithwheelchair,dishwasher,tumbler,washingmachine,parquetflooring,broadbandinternet",True,,2026-12-10
